docid,lat,lng,lat,lng,level_2,name,business_status,address,types,user_ratings_total,#charging_stations,comments,avg_rating
35523,39.7182022,-91.39240262,39.7182394,-91.392392,13327,Tesla Supercharger,OPERATIONAL,"Hannibal, MO 63401, USA","point_of_interest, establishment",91,5,"Very easy to see when driving up to it at a Casey's gas station. Can quickly grab food/drink while waiting to charge (during business hours).Easy to find and no waiting. This location seems very safe in parking lot of gas station. No photo but others posted here are accurate.Convenient location, on McMasters Ave, just off US-61 and I-72 in the Casey's parking lot.  They have 8 chargers and some restaurants within walking distance include- Sonic, Long John Silver's and McDonald's.  This was my first Supercharger experience after having my Model 3 SR+ for 2 years and was pleased at how simple and fast it charged.  Got about 100 miles in 25 minutes which was plenty of charge to get me back to Saint Louis.Located at Casey's You can charge your car to the left of the parking lot but this Casey's has great employees even though the store is running a bit behindFor a newer gas station this place has gone down hill. Convenient on our trips. Bathrooms are gross and no soap and parking lot not well maintained. As dirty as the place is I wouldn't eat anything from the restaurant.",4.0
35527,33.726886,-84.73577,33.726886,-84.73577,9405,Tesla Supercharger,OPERATIONAL,"2950 Chapel Hill Rd, Douglasville, GA 30135, USA","point_of_interest, establishment",36,5,"The location is excellent but the charging area is filthy. Either have someone assigned to clean or place a trash bin in the area. Come on people… do better.Very convenient location, Target, CVS nearby. Right next to Panera bread. Total of 12 stalls available.It's a supercharger station. Pretty decent since not many Tesla's are in the area, so there is never a wait...lolPlenty of plugs available! I do with owners would stop leaving their trash. Maybe we plaza can put a trash receptacle outExcellent location, V3 Supercharger close to everything you need. Target, Panera, tons of other restaurants and shopping. This will definitely be our preferred stop when traveling through Atlanta.  Excellent install - love the superchargers that have parking on both sides and a pull through spot for when you are towing or have a bike rack, etc.",4.2
35528,39.885189,-75.00344,39.8851922,-75.0034549,14049,Tesla Supercharger,OPERATIONAL,"700 NJ Tpke, Cherry Hill, NJ 08034, USA","point_of_interest, establishment",7,5,I charge here daily in the mid afternoon.  Always get 200kwh + when charging below 20% and get up to 85% in less than 30 minutes in my Model 3 Performance.  I've never had to wait to plug in.My fault because I didn't know the area. I had to drive south for 4 miles to head north. I wish that I could have known sooner. I was coming home from DC.Poor location for road trips. Food is terrible… should have picked a location with a reasonable restaurant (not fast food)Entire service area is currently (Oct 2022) closed for constructionMeh. Never more than 90kw on this 250 charger when I pulled in on 9% in the middle of the night and charged solo.,3.0
35529,42.45936482,-92.328785,42.4591592,-92.3287908,841,Shell Recharge Charging Station,OPERATIONAL,"1422 Flammang Dr, Waterloo, IA 50702, USA","point_of_interest, establishment",1,1,"Although, would like to see 150kw supported for 400v BEVs...",5.0
35530,42.44110061,-96.345953,42.4411006,-96.345953,13818,Tesla Supercharger,OPERATIONAL,"4727 Southern Hills Dr, Sioux City, IA 51106, USA","point_of_interest, establishment",30,5,"Nice setup! Easy access, well maintained area and the Casey's that's hosting it keeps a squeegee, cleaner and paper towels handy at the charges. Plus Casey's provides a nice break and place to get snacks or a slice of pizza. Highly recommended. Charge regularly at 250kw.Well lit, at Casey's. They have provided trash receptacles and window washing. NICE TOUCHThe Supercharger is great at 250kw.  The Casey's bathroom isn't that well maintained both times I passed through this week.New V3 Tesla Superchargers. This supercharging station also has couple of windshield washers and garbage can. A convenience store is nearby for quick snack and coffee.Fast charging, right near a gas station.  If you want to walk a bit further you can cross on a sidewalk over the highway to a decent sized mall for more food options.  Great place to stop and charge.",4.8
35531,39.92584959,-75.03243593,39.9259005,-75.0324397,1549,Tesla Supercharger,OPERATIONAL,"900 Haddonfield Rd, Cherry Hill, NJ 08002, USA","point_of_interest, establishment",5,5,Nice well lit place by the Wawa to charge up your EV. You can chill out and even get a shorty and coffee at the Wawa while you wait. Did this at midnight and never at any point felt unsafe.Great location. V3. 8 stalls. Semi easy off of rt 38 and rt 70 to/From Philly. Quick shaded walk to Wawa. About 50feet. Wlak to few other shopping/eateries in area.Easy and fast ! 👌🏽  always a good thing to be facing the gas prices when you charging your tesla lol,5.0
35532,37.782076,-122.447026,37.7819972,-122.447183,15724,Tesla Supercharger,OPERATIONAL,"2675 Geary Blvd, San Francisco, CA 94118, USA","point_of_interest, establishment",20,5,"This on the rooftop of Target’s parking. Do not use Tesla navigation!!! It takes you to nowhere. Use google map, much more useful.It’s good but we need to wait on the line and I was aspected it’s going to be fast like 5 or 10 minute to charge it but no it’s take longer like an hour and city doesn’t have god enough charging placeThe location is good, it has really high rates compared with other superchargers. Can access Target from the side stairs.It's nice having another supercharger (an Oasis in a desert really) in the city. But I've never gotten over 85kw, even on a 250kw charger. So don't expect to be in and out. Try to come in off peak for better results? Good luck!Cannot find it at night.  Only way to get there is enter thru a ramp on ANza street,  not Geary",2.8
35534,36.84068,-76.05528,36.8406885,-76.0556325,1924,Tesla Supercharger,OPERATIONAL,"2501 Virginia Beach Blvd, Virginia Beach, VA 23452, USA","point_of_interest, establishment",25,5,"225 mi/hr Virginia Beach, VA, USA 🇺🇸Excellent parking spot for my Ram 3500After couple month using a Tesla. Cars have a lot of factory defects and they do not stand behind warranty. Battery downgrading extremely fast. Tesla customer service and dealers are useless and careless.Friendly service at nearby Wawa with clean bathrooms and hot meals.Great super charger..wish it was near Towne center",4.0
35535,39.421141,-123.807353,39.4210539,-123.8073018,11487,Tesla Supercharger,OPERATIONAL,"171 Boatyard Dr, Fort Bragg, CA 95437, USA","point_of_interest, establishment",13,5,"Great place for a Tesla supercharging station. There's good options for food, and the supercharging location is a boost to local vendors. We picked up a large pizza from Vinny's for dinner while the car was plugged in. A win-win!Chargers work and I’m glad that chargers are available along Hwy 1.  Not a whole lot is around but you can get  car parts, groceries and pizza.  A McDonalds and a coffee drive-thru is available within short walking distance.Right at the intersection of highways 1 and 20, this charger is very convenient for folks either coming across from highway 101 (via 20) or traveling North / South on highway 1.Good location with options of food.Nice fast charging but lots of non Tesla cars parked in stalls.",4.8
35536,41.495392,-120.559776,41.495392,-120.559776,16082,Tesla Supercharger,OPERATIONAL,"1200 W 12th St, Alturas, CA 96101, USA","point_of_interest, establishment",5,5,"Located in the parking lot of the Holiday Market.  Restrooms are available inside Holiday Market during business hours.  Also good options for snacks and a Deli.  Decent areas to walk the Dogs, mostly dirt and open fields.  I was traveling from Reno to Medford Oregon. I stopped in Susanville CA for charging and left with 90% with my next stop at Klamath Falls with over 20% charge estimated.  About half way between Susanville and Klamath Falls my estimated charge level to my destination dropped to less than 5%. Thankfully I was able to detour to Alturas charging station to get the extra charge needed to make it to Klamath Falls.This supercharger is situated in Holiday Mart parking lot. Very convenient for a quick snack as they also have a deli which opens at 10am when we were there. There were tons of chargers, one perfect for vehicles that are hauling a trailer. Restroom is inside the store next to the deli.  Be attentive of the surroundings, there was a deer walking by on the empty lot. 😊So happy that we finally have a supercharger in between Reno,nv and Klamath falls, or!Fast charging and they even have an island charger in case your pulling a trailer. Grocery store with clean bathrooms.8 changing stations which includes a pull through for trailers and a pull up too.  Clean modern restrooms.  Grocery store with deli.First time I have seen a pull-through supercharger for vehicles with trailers. Love it and hope to see more of these!",4.8
35537,38.46749,-77.41211,38.46749,-77.41211,3313,Tesla Supercharger,OPERATIONAL,"105 Garrisonville Rd, Stafford, VA 22554, USA","point_of_interest, establishment",63,5,"Right on the highway. Easy access. Lot of charging points. Went in the morning time not much crowded. Charging was really fast . Model Y charged in 35 minutes. Would love to stop by again.I was so excited to finally see Tesla’s V3 supercharging in Stafford, VA. It's very clean and right at the Wawa so you can take a break while you recharge plus it's 8 stalls. It's also right off I95 and keep it up Tesla. Glad to know that I now have more options for DC fast charging. 👍👌79kW charging a Model 3 at 45%. Tried 3 different stalls. This V3 250 kW charger is performing worse than the older models for some reason.Great experience as usual. Wawa was good although I prefer Sheetz since they have more self checkouts and Wawa never had enough people working the registers.A little tricky getting there coming from the 95 south lanes. But it a great place Wawa bathroom and food and good coffee.",4.4
